Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-06; 00:00:32; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 113°; 168°; 100%; 35%; 40%; 0%; 87.8%; 428°; 78°; 75°; 100%; 0°; 30°; 28°; 40°; 34°; 127°; 127°; 11035; 16899h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.95A; 
2025-01-06; 01:20:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 87.8%; 409°; 76°; 64°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:21:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 87.8%; 409°; 76°; 64°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:22:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.8%; 409°; 76°; 64°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:23:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.8%; 409°; 76°; 64°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 01:24:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.8%; 409°; 76°; 64°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 01:25:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.8%; 409°; 76°; 64°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:26:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.8%; 409°; 76°; 63°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 01:27:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.8%; 409°; 76°; 62°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:28:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 87.8%; 409°; 76°; 62°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 01:29:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 62°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 01:30:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 62°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 01:31:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 61°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 01:32:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 61°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 01:33:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 60°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:34:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 60°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 01:35:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 60°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:36:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 60°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 01:37:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 59°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 01:38:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 59°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:39:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 58°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 01:40:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 58°; 0%; 0°; 28°; 28°; 40°; 41°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:41:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 58°; 0%; 0°; 28°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:42:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 58°; 0%; 0°; 28°; 28°; 40°; 39°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:43:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 58°; 0%; 0°; 28°; 28°; 40°; 39°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 01:44:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 58°; 0%; 0°; 28°; 28°; 40°; 39°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:45:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 57°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:46:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 57°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:47:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.8%; 408°; 76°; 56°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 01:48:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.8%; 408°; 76°; 56°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:49:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.8%; 408°; 76°; 56°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:50:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.8%; 408°; 76°; 56°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 01:51:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 76%; 0%; 0%; 0%; 87.8%; 408°; 76°; 56°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:52:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 76%; 0%; 0%; 0%; 87.8%; 408°; 76°; 55°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 01:53:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 55°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:54:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 54°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 01:55:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 406°; 76°; 54°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 01:56:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 54°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 01:57:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 54°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-01-06; 01:58:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 54°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 01:59:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 54°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:00:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 54°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 02:01:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 54°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:02:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 53°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:03:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 53°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:04:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 53°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 02:05:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 248°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 52°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 02:06:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 52°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:07:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 52°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 02:08:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 52°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 02:09:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 52°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 02:10:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 51°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 02:11:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 51°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 02:12:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 51°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 02:13:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 50°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:14:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 50°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:15:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 50°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:16:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 406°; 76°; 50°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 02:17:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 406°; 76°; 50°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 02:18:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 50°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 02:19:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 50°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 02:20:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 49°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:21:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 49°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 02:22:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 49°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:23:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.8%; 407°; 76°; 48°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 02:24:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 48°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 02:25:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 48°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:26:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 406°; 76°; 48°; 0%; 0°; 29°; 29°; 40°; 38°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 02:27:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 48°; 0%; 0°; 29°; 29°; 40°; 38°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 02:28:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 48°; 0%; 0°; 29°; 29°; 40°; 38°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:29:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 47°; 0%; 0°; 29°; 29°; 40°; 38°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:30:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 47°; 0%; 0°; 29°; 28°; 40°; 38°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:31:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 47°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:32:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:33:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 406°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 02:34:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 02:35:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:36:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 406°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 42°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 02:37:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 246°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 42°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 02:38:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 42°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 02:39:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 02:40:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 46°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 02:41:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 61°; 250°; 75%; 0%; 0%; 0%; 87.8%; 407°; 76°; 45°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 11035; 16899h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
