Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-22; 01:11:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 156°; 169°; 99%; 38%; 64%; 94%; 91.2%; 429°; 70°; 30°; 61%; 8°; 26°; 34°; 30°; 30°; 127°; 127°; 10914; 16698h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.01A; 
2024-10-22; 01:12:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 170°; 99%; 39%; 65%; 95%; 91.0%; 430°; 71°; 30°; 61%; 8°; 26°; 35°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.50A; 
2024-10-22; 01:13:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 170°; 100%; 39%; 65%; 95%; 90.8%; 430°; 71°; 30°; 61%; 8°; 26°; 35°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.16A; 
2024-10-22; 01:14:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 170°; 100%; 39%; 65%; 95%; 90.7%; 430°; 72°; 30°; 61%; 8°; 26°; 35°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.16A; 
2024-10-22; 01:15:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 170°; 100%; 39%; 65%; 95%; 90.5%; 430°; 72°; 30°; 61%; 8°; 26°; 35°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.27A; 
2024-10-22; 01:16:40; übergangsbetr.;    Heizen      ; 1; 0; 76°; 157°; 170°; 100%; 39%; 65%; 95%; 90.4%; 431°; 72°; 30°; 55%; 8°; 26°; 35°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.50A; 
2024-10-22; 01:17:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 168°; 100%; 39%; 65%; 95%; 90.2%; 432°; 72°; 31°; 59%; 8°; 26°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 15%; AUS; OFFEN; TROCKEN; 2.82A; 
2024-10-22; 01:18:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 168°; 100%; 39%; 65%; 95%; 90.0%; 432°; 72°; 31°; 59%; 8°; 26°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 15%; AUS; OFFEN; TROCKEN; 2.44A; 
2024-10-22; 01:19:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 168°; 100%; 39%; 65%; 95%; 89.9%; 432°; 72°; 32°; 60%; 8°; 26°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.50A; 
2024-10-22; 01:20:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 168°; 100%; 39%; 65%; 95%; 89.7%; 432°; 72°; 32°; 60%; 8°; 26°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.18A; 
2024-10-22; 01:21:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 168°; 100%; 39%; 65%; 95%; 89.6%; 432°; 74°; 32°; 60%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.05A; 
2024-10-22; 01:22:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 168°; 100%; 39%; 65%; 95%; 89.4%; 432°; 74°; 33°; 60%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.74A; 
2024-10-22; 01:23:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 169°; 100%; 39%; 65%; 95%; 89.2%; 432°; 74°; 34°; 60%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 1.89A; 
2024-10-22; 01:24:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 170°; 100%; 39%; 65%; 95%; 89.1%; 434°; 74°; 34°; 60%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.18A; 
2024-10-22; 01:25:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 170°; 100%; 39%; 65%; 95%; 88.9%; 434°; 74°; 36°; 60%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.22A; 
2024-10-22; 01:26:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 168°; 99%; 38%; 64%; 94%; 88.7%; 434°; 74°; 36°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.84A; 
2024-10-22; 01:27:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 168°; 100%; 39%; 65%; 95%; 88.6%; 434°; 74°; 38°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.16A; 
2024-10-22; 01:28:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 169°; 100%; 39%; 65%; 95%; 88.4%; 434°; 74°; 40°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.08A; 
2024-10-22; 01:29:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 169°; 100%; 38%; 64%; 94%; 88.3%; 434°; 74°; 42°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.23A; 
2024-10-22; 01:30:40; übergangsbetr.;    Heizen      ; 1; 0; 76°; 159°; 170°; 99%; 37%; 63%; 92%; 88.1%; 435°; 74°; 44°; 54%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-10-22; 01:31:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 169°; 100%; 38%; 64%; 94%; 87.9%; 435°; 74°; 46°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16698h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.88A; 
2024-10-22; 01:32:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 169°; 100%; 39%; 65%; 95%; 87.8%; 435°; 75°; 49°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.03A; 
2024-10-22; 01:33:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 169°; 100%; 39%; 65%; 95%; 87.6%; 435°; 75°; 50°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.31A; 
2024-10-22; 01:34:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 169°; 100%; 39%; 65%; 95%; 87.5%; 435°; 75°; 53°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.59A; 
2024-10-22; 01:35:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 169°; 100%; 39%; 65%; 95%; 87.3%; 436°; 76°; 54°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.16A; 
2024-10-22; 01:36:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 169°; 100%; 39%; 65%; 95%; 87.1%; 436°; 76°; 57°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 12%; AUS; OFFEN; TROCKEN; 2.14A; 
2024-10-22; 01:37:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 169°; 100%; 39%; 65%; 95%; 87.0%; 436°; 76°; 58°; 59%; 8°; 25°; 36°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 12%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-10-22; 01:38:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 170°; 100%; 39%; 65%; 95%; 86.8%; 436°; 76°; 60°; 59%; 8°; 25°; 37°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 12%; AUS; OFFEN; TROCKEN; 3.05A; 
2024-10-22; 01:39:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 170°; 100%; 39%; 65%; 95%; 86.7%; 436°; 76°; 62°; 59%; 8°; 25°; 37°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 12%; AUS; OFFEN; TROCKEN; 2.91A; 
2024-10-22; 01:40:40; übergangsbetr.;    Heizen      ; 1; 0; 76°; 159°; 170°; 100%; 39%; 65%; 95%; 86.5%; 436°; 77°; 63°; 52%; 8°; 25°; 37°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 12%; AUS; OFFEN; TROCKEN; 2.33A; 
2024-10-22; 01:41:40; übergangsbetr.;    Heizen      ; 1; 0; 76°; 158°; 170°; 100%; 39%; 65%; 95%; 86.3%; 436°; 77°; 64°; 50%; 8°; 25°; 37°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 12%; AUS; OFFEN; TROCKEN; 2.21A; 
2024-10-22; 01:42:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 169°; 99%; 38%; 64%; 93%; 86.2%; 436°; 77°; 66°; 53%; 8°; 25°; 37°; 30°; 31°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-10-22; 01:43:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 166°; 98%; 38%; 64%; 93%; 86.0%; 436°; 78°; 67°; 52%; 8°; 25°; 37°; 30°; 31°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.27A; 
2024-10-22; 01:44:40; übergangsbetr.;    Heizen      ; 1; 0; 76°; 159°; 167°; 100%; 38%; 64%; 93%; 85.9%; 436°; 78°; 68°; 46%; 8°; 25°; 38°; 30°; 32°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.05A; 
2024-10-22; 01:45:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 166°; 100%; 39%; 65%; 95%; 85.7%; 436°; 78°; 70°; 51%; 8°; 25°; 38°; 30°; 32°; 127°; 127°; 10914; 16699h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.82A; 
2024-10-22; 01:46:40; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 167°; 99%; 38%; 64%; 94%; 85.5%; 437°; 78°; 70°; 51%; 8°; 25°; 38°; 30°; 32°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.42A; 
2024-10-22; 01:47:40; übergangsbetr.; Abst.Warten   1; 1; 0; 77°; 155°; 169°; 100%; 35%; 40%; 0%; 85.5%; 437°; 78°; 71°; 51%; 8°; 25°; 38°; 30°; 32°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.99A; 
2024-10-22; 01:48:40; übergangsbetr.; Abst.Warten   1; 1; 0; 77°; 144°; 171°; 100%; 35%; 40%; 0%; 85.5%; 437°; 79°; 72°; 51%; 8°; 25°; 38°; 30°; 32°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.02A; 
2024-10-22; 01:49:40; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 135°; 168°; 100%; 35%; 40%; 0%; 85.5%; 436°; 79°; 72°; 66%; 8°; 25°; 38°; 30°; 32°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.48A; 
2024-10-22; 01:50:40; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 127°; 163°; 97%; 35%; 40%; 0%; 85.5%; 435°; 79°; 72°; 85%; 8°; 25°; 38°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.72A; 
2024-10-22; 01:51:40; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 121°; 165°; 97%; 35%; 40%; 0%; 85.5%; 432°; 79°; 74°; 100%; 8°; 25°; 38°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 12%; AUS; OFFEN; TROCKEN; 2.12A; 
2024-10-22; 01:52:40; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 117°; 172°; 100%; 35%; 40%; 0%; 85.5%; 431°; 78°; 74°; 0%; 8°; 25°; 38°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.40A; 
2024-10-22; 01:53:40; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 113°; 173°; 99%; 35%; 40%; 0%; 85.5%; 430°; 78°; 74°; 0%; 8°; 25°; 38°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 12%; AUS; OFFEN; TROCKEN; 2.02A; 
2024-10-22; 01:54:40; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 109°; 170°; 100%; 35%; 40%; 0%; 85.5%; 429°; 78°; 74°; 100%; 8°; 25°; 38°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.68A; 
2024-10-22; 01:55:40; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 106°; 175°; 100%; 35%; 40%; 0%; 85.5%; 427°; 78°; 75°; 0%; 8°; 25°; 38°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.59A; 
2024-10-22; 01:56:40; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 103°; 172°; 96%; 35%; 40%; 0%; 85.5%; 426°; 78°; 76°; 0%; 8°; 25°; 38°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.87A; 
2024-10-22; 01:57:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 100°; 170°; 99%; 0%; 0%; 0%; 85.5%; 425°; 78°; 76°; 0%; 8°; 25°; 38°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-22; 01:58:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 100°; 166°; 100%; 0%; 0%; 0%; 85.5%; 424°; 78°; 76°; 0%; 8°; 25°; 39°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-22; 01:59:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 98°; 166°; 97%; 0%; 0%; 0%; 85.5%; 423°; 78°; 76°; 0%; 8°; 25°; 39°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-22; 02:00:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 97°; 167°; 98%; 0%; 0%; 0%; 85.5%; 423°; 78°; 76°; 0%; 8°; 25°; 39°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-22; 02:01:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 96°; 167°; 97%; 0%; 0%; 0%; 85.5%; 421°; 78°; 76°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2024-10-22; 02:02:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 94°; 165°; 96%; 0%; 0%; 0%; 85.5%; 420°; 78°; 76°; 0%; 8°; 26°; 40°; 30°; 29°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-22; 02:03:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 93°; 165°; 95%; 0%; 0%; 0%; 85.5%; 420°; 78°; 76°; 0%; 8°; 26°; 40°; 30°; 29°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-22; 02:04:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 92°; 164°; 95%; 0%; 0%; 0%; 85.5%; 419°; 78°; 76°; 0%; 8°; 26°; 40°; 30°; 29°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-22; 02:05:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 91°; 166°; 94%; 0%; 0%; 0%; 85.5%; 419°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-22; 02:06:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 90°; 164°; 93%; 0%; 0%; 0%; 85.5%; 418°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-22; 02:07:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 168°; 93%; 0%; 0%; 0%; 85.5%; 418°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-22; 02:08:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 88°; 168°; 92%; 0%; 0%; 0%; 85.5%; 418°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-22; 02:09:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 166°; 91%; 0%; 0%; 0%; 85.5%; 417°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2024-10-22; 02:10:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 166°; 91%; 0%; 0%; 0%; 85.5%; 417°; 77°; 76°; 100%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.55A; 
2024-10-22; 02:11:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 169°; 91%; 0%; 0%; 0%; 85.5%; 417°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-22; 02:12:40; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 85°; 171°; 90%; 0%; 0%; 0%; 85.5%; 417°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2024-10-22; 02:13:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 85°; 170°; 89%; 0%; 0%; 0%; 85.5%; 415°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 41°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-22; 02:14:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 83°; 170°; 89%; 0%; 0%; 0%; 85.5%; 414°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 0.53A; 
2024-10-22; 02:15:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 82°; 170°; 88%; 0%; 0%; 0%; 85.5%; 414°; 77°; 76°; 0%; 8°; 26°; 40°; 30°; 28°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 0.19A; 
2024-10-22; 02:16:40; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 82°; 171°; 88%; 0%; 0%; 0%; 85.5%; 414°; 76°; 76°; 0%; 8°; 26°; 40°; 30°; 29°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-22; 02:17:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 82°; 171°; 88%; 0%; 0%; 0%; 85.5%; 413°; 76°; 76°; 0%; 8°; 26°; 40°; 30°; 29°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 02:18:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 81°; 173°; 88%; 0%; 0%; 0%; 85.5%; 413°; 76°; 76°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 02:19:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 81°; 172°; 88%; 0%; 0%; 0%; 85.5%; 413°; 76°; 76°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 02:20:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 80°; 172°; 87%; 0%; 0%; 0%; 85.5%; 413°; 76°; 76°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 02:21:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 80°; 173°; 87%; 0%; 0%; 0%; 85.5%; 413°; 76°; 76°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 24%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 02:22:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 80°; 175°; 87%; 0%; 0%; 0%; 85.5%; 413°; 76°; 76°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 02:23:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 79°; 175°; 86%; 0%; 0%; 0%; 85.5%; 413°; 76°; 76°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 02:24:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 79°; 176°; 86%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 02:25:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 79°; 181°; 86%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 02:26:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 78°; 177°; 86%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 02:27:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 78°; 178°; 86%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 02:28:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 78°; 179°; 86%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 02:29:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 77°; 179°; 85%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 02:30:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 77°; 180°; 85%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 02:31:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 77°; 180°; 85%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 02:32:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 76°; 181°; 85%; 0%; 0%; 0%; 85.5%; 412°; 76°; 75°; 0%; 8°; 26°; 40°; 30°; 30°; 127°; 127°; 10914; 16699h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
