Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-06-13; 21:16:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 30°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:17:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 30°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:18:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 30°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:19:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:20:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:21:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:22:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:23:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:24:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 13°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-06-13; 21:25:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:26:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:27:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:28:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:29:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:30:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:31:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:32:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:33:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:34:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:35:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:36:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:37:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:38:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:39:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-06-13; 21:40:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:41:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.13A; 
2024-06-13; 21:42:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:43:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:44:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:45:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:46:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:47:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-06-13; 21:48:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:49:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:50:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:51:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:52:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:53:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:54:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 21:55:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:56:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:57:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:58:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 21:59:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:00:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.13A; 
2024-06-13; 22:01:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 29°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-06-13; 22:02:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 12°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.13A; 
2024-06-13; 22:03:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:04:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:05:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:06:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 58°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:07:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:08:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:09:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.19A; 
2024-06-13; 22:10:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:11:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:12:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:13:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:14:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:15:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-06-13; 22:16:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:17:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.19A; 
2024-06-13; 22:18:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:19:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.19A; 
2024-06-13; 22:20:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-06-13; 22:21:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:22:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:23:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:24:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 57°; 0%; 11°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:25:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 57°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:26:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 71°; 57°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:27:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 57°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:28:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 57°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:29:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 57°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:30:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 57°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:31:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 57°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2024-06-13; 22:32:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 56°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:33:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 56°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:34:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 56°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:35:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 56°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:36:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 56°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:37:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 56°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2024-06-13; 22:38:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 85.2%; 404°; 70°; 56°; 0%; 10°; 0°; 28°; 0°; 28°; 127°; 127°; 10884; 16645h; 34°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
