Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-04-21; 13:37:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:38:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 13:39:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 13:40:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 13:41:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 13:42:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:43:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:44:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:45:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 13:46:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:47:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:48:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:49:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 13:50:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 16°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 13:51:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:52:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:53:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 42°; 52°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:54:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 13:55:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-04-21; 13:56:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:57:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 13:58:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 13:59:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:00:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:01:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:02:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:03:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:04:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:05:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:06:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:07:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:08:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:09:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:10:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:11:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:12:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 47°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 60°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:13:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:14:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:15:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:16:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:17:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:18:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:19:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:20:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:21:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:22:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:23:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:24:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:25:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:26:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:27:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:28:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:29:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-04-21; 14:30:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:31:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:32:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 18°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:33:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 18°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:34:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-04-21; 14:35:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:36:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:37:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:38:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:39:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:40:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:41:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:42:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:43:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:44:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:45:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:46:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:47:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:48:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:49:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:50:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:51:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:52:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:53:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 18°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 14:54:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 59°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:55:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 58°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:56:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 58°; 46°; 0%; 18°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 14:57:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 58°; 46°; 0%; 17°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 14:58:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 58°; 46°; 0%; 18°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-04-21; 14:59:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 58°; 46°; 0%; 18°; 0°; 26°; 0°; 26°; 127°; 127°; 11191; 17159h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
